ID,name,actual_price,category,Date,Sales,Category_Section,Units_Sold,Total_Price
340,T-shirt,799.0,Clothing,2021-12-06,415.3277589,Apparel Section,18,14382
341,Computer,749.0,Electronics,2021-12-07,323.3707538,Tech Zone,11,8239
342,Science Textbook,1049.0,Books,2021-12-08,1699.407021,Reading Corner,19,19931
343,Science Textbook,899.0,Books,2021-12-09,612.9376374,Reading Corner,3,2697
344,Cookbook,699.0,Books,2021-12-10,1044.53317,Reading Corner,12,8388
345,Science Textbook,799.0,Books,2021-12-11,1383.145563,Reading Corner,18,14382
346,Dress,749.0,Clothing,2021-12-12,1509.638312,Apparel Section,12,8988
347,Smartphone,899.0,Electronics,2021-12-13,497.3314076,Tech Zone,7,6293
348,Desk Lamp,799.0,Home Goods,2021-12-14,1173.925929,Housewares,3,2397
349,Desk Lamp,899.0,Home Goods,2021-12-15,423.7776424,Housewares,14,12586
350,Desk Lamp,799.0,Home Goods,2021-12-16,1215.854127,Housewares,8,6392
351,Blanket,699.0,Home Goods,2021-12-17,361.0753971,Housewares,9,6291
352,Blanket,1049.0,Home Goods,2021-12-18,714.8124874,Housewares,1,1049
353,Mirror,1149.0,Home Goods,2021-12-19,1261.223092,Housewares,12,13788
354,Cushion,1049.0,Home Goods,2021-12-20,172.8693624,Housewares,8,8392
355,Science Textbook,899.0,Books,2021-12-21,1319.281233,Reading Corner,17,15283
356,Jeans,799.0,Clothing,2021-12-22,672.1953044,Apparel Section,7,5593
357,Jeans,1049.0,Clothing,2021-12-23,776.9816999,Apparel Section,2,2098
358,Headphones,1049.0,Electronics,2021-12-24,836.4897685,Tech Zone,9,9441
359,Blanket,799.0,Home Goods,2021-12-25,1768.344274,Housewares,1,799
360,Headphones,799.0,Electronics,2021-12-26,1287.544435,Tech Zone,12,9588
361,Smartphone,799.0,Electronics,2021-12-27,1262.040387,Tech Zone,11,8789
362,Novel,749.0,Books,2021-12-28,1167.530521,Reading Corner,8,5992
363,Smartphone,1599.0,Electronics,2021-12-29,208.3994302,Tech Zone,7,11193
364,Mirror,749.0,Home Goods,2021-12-30,430.6729771,Housewares,9,6741
365,Cushion,799.0,Home Goods,2021-12-31,593.1051721,Housewares,5,3995
366,Sweater,749.0,Clothing,2021-01-01,427.9677369,Apparel Section,5,3745
367,Camera,799.0,Electronics,2021-01-02,402.4250003,Tech Zone,3,2397
368,Jeans,999.0,Clothing,2021-01-03,1202.86164,Apparel Section,18,17982
369,Science Textbook,799.0,Books,2021-01-04,448.7621394,Reading Corner,12,9588
370,Cookbook,799.0,Books,2021-01-05,473.0580529,Reading Corner,19,15181
371,Dress,799.0,Clothing,2021-01-06,1466.956104,Apparel Section,19,15181
372,Headphones,799.0,Electronics,2021-01-07,1007.096808,Tech Zone,4,3196
373,Computer,749.0,Electronics,2021-01-08,584.1669418,Tech Zone,18,13482
374,Camera,749.0,Electronics,2021-01-09,653.1633607,Tech Zone,14,10486
375,Blanket,749.0,Home Goods,2021-01-10,225.2664192,Housewares,4,2996
376,Dress,799.0,Clothing,2021-01-11,767.1503112,Apparel Section,12,9588
377,Dress,799.0,Clothing,2021-01-12,757.3868739,Apparel Section,18,14382
378,Headphones,649.0,Electronics,2021-01-13,758.5612367,Tech Zone,7,4543
379,Dress,799.0,Clothing,2021-01-14,1577.309344,Apparel Section,2,1598
380,Smartphone,799.0,Electronics,2021-01-15,1195.738224,Tech Zone,17,13583
381,Jeans,749.0,Clothing,2021-01-16,1475.053929,Apparel Section,17,12733
382,Cushion,749.0,Home Goods,2021-01-17,1190.594599,Housewares,5,3745
383,Dress,999.0,Clothing,2021-01-18,1682.309284,Apparel Section,19,18981
384,Headphones,749.0,Electronics,2021-01-19,1669.977236,Tech Zone,15,11235
385,Cookbook,649.0,Books,2021-01-20,417.0032116,Reading Corner,2,1298
386,Science Textbook,799.0,Books,2021-01-21,322.8648256,Reading Corner,10,7990
387,Computer,799.0,Electronics,2021-01-22,1501.321551,Tech Zone,1,799
388,Computer,799.0,Electronics,2021-01-23,875.8870386,Tech Zone,10,7990
389,Computer,799.0,Electronics,2021-01-24,1138.865809,Tech Zone,13,10387
390,Cookbook,1099.0,Books,2021-01-25,1641.55172,Reading Corner,7,7693
391,Blanket,799.0,Home Goods,2021-01-26,725.1374088,Housewares,17,13583
392,T-shirt,799.0,Clothing,2021-01-27,1620.773869,Apparel Section,1,799
393,T-shirt,699.0,Clothing,2021-01-28,176.3771771,Apparel Section,2,1398
394,Computer,999.0,Electronics,2021-01-29,777.4832091,Tech Zone,2,1998
395,T-shirt,799.0,Clothing,2021-01-30,1068.732288,Apparel Section,18,14382
396,Science Textbook,799.0,Books,2021-01-31,177.1145555,Reading Corner,9,7191
397,Cookbook,699.0,Books,2021-02-01,1681.280142,Reading Corner,7,4893
398,T-shirt,799.0,Clothing,2021-02-02,1357.472991,Apparel Section,4,3196
399,T-shirt,1049.0,Clothing,2021-02-03,1386.014996,Apparel Section,2,2098
400,Cookbook,1049.0,Books,2021-02-04,1560.363739,Reading Corner,6,6294
401,Sweater,799.0,Clothing,2021-02-05,841.6732559,Apparel Section,3,2397
402,Cookbook,799.0,Books,2021-02-06,566.6146731,Reading Corner,11,8789
403,Mirror,649.0,Home Goods,2021-02-07,1585.912462,Housewares,4,2596
404,Sweater,799.0,Clothing,2021-02-08,1288.632153,Apparel Section,19,15181
405,Cookbook,749.0,Books,2021-02-09,643.1194656,Reading Corner,9,6741
406,T-shirt,1049.0,Clothing,2021-02-10,1388.342128,Apparel Section,11,11539
407,Dress,799.0,Clothing,2021-02-11,354.8280585,Apparel Section,2,1598
408,Cushion,799.0,Home Goods,2021-02-12,161.7049051,Housewares,11,8789
409,Headphones,749.0,Electronics,2021-02-13,854.3973002,Tech Zone,15,11235
410,Mirror,699.0,Home Goods,2021-02-14,326.8910824,Housewares,10,6990
411,Cookbook,799.0,Books,2021-02-15,1647.7085,Reading Corner,11,8789
412,Computer,1049.0,Electronics,2021-02-16,166.3868002,Tech Zone,1,1049
413,Headphones,849.0,Electronics,2021-02-17,1349.95527,Tech Zone,13,11037
414,Computer,799.0,Electronics,2021-02-18,195.2771434,Tech Zone,19,15181
415,Desk Lamp,799.0,Home Goods,2021-02-19,1545.891886,Housewares,9,7191
416,T-shirt,699.0,Clothing,2021-02-20,1653.449663,Apparel Section,14,9786
417,Mirror,799.0,Home Goods,2021-02-21,1011.782913,Housewares,12,9588
418,Headphones,799.0,Electronics,2021-02-22,1190.296925,Tech Zone,15,11985
419,Headphones,999.0,Electronics,2021-02-23,1568.468056,Tech Zone,5,4995
420,Desk Lamp,2299.0,Home Goods,2021-02-24,921.9917297,Housewares,18,41382
421,Cookbook,1099.0,Books,2021-02-25,91.99506534,Reading Corner,17,18683
422,Desk Lamp,649.0,Home Goods,2021-02-26,1788.175301,Housewares,18,11682
423,Dress,1049.0,Clothing,2021-02-27,1244.834278,Apparel Section,14,14686
424,Desk Lamp,799.0,Home Goods,2021-02-28,569.5829664,Housewares,9,7191
425,Cookbook,699.0,Books,2021-03-01,269.8122793,Reading Corner,12,8388
426,Cookbook,1049.0,Books,2021-03-02,1648.184858,Reading Corner,5,5245
427,History Book,799.0,Books,2021-03-03,338.8203643,Reading Corner,2,1598
428,Camera,799.0,Electronics,2021-03-04,622.00969,Tech Zone,9,7191
429,T-shirt,1049.0,Clothing,2021-03-05,187.9793365,Apparel Section,15,15735
430,Jeans,899.0,Clothing,2021-03-06,732.7742302,Apparel Section,13,11687
431,Smartphone,799.0,Electronics,2021-03-07,265.5724886,Tech Zone,7,5593
432,Dress,799.0,Clothing,2021-03-08,1109.885482,Apparel Section,8,6392
433,Jeans,799.0,Clothing,2021-03-09,818.2349478,Apparel Section,14,11186
434,Blanket,799.0,Home Goods,2021-03-10,666.0521528,Housewares,16,12784
435,Mirror,799.0,Home Goods,2021-03-11,1506.921978,Housewares,14,11186
436,Computer,1049.0,Electronics,2021-03-12,981.9698811,Tech Zone,6,6294
437,Blanket,799.0,Home Goods,2021-03-13,373.6280079,Housewares,18,14382
438,Headphones,699.0,Electronics,2021-03-14,514.5611532,Tech Zone,1,699
439,Novel,749.0,Books,2021-03-15,235.5762232,Reading Corner,3,2247
440,Science Textbook,799.0,Books,2021-03-16,865.6933632,Reading Corner,12,9588
441,History Book,999.0,Books,2021-03-17,1660.72927,Reading Corner,14,13986
442,Novel,899.0,Books,2021-03-18,348.5313575,Reading Corner,10,8990
443,Cookbook,849.0,Books,2021-03-19,1500.602117,Reading Corner,10,8490
444,Computer,799.0,Electronics,2021-03-20,619.3058745,Tech Zone,3,2397
445,Science Textbook,799.0,Books,2021-03-21,1056.560949,Reading Corner,7,5593
446,Blanket,699.0,Home Goods,2021-03-22,270.4581969,Housewares,7,4893
447,Science Textbook,799.0,Books,2021-03-23,459.596965,Reading Corner,17,13583
448,History Book,699.0,Books,2021-03-24,1712.762182,Reading Corner,18,12582
449,Camera,899.0,Electronics,2021-03-25,879.4442961,Tech Zone,18,16182
450,Cushion,799.0,Home Goods,2021-03-26,1353.967054,Housewares,8,6392
451,Computer,799.0,Electronics,2021-03-27,1157.889382,Tech Zone,11,8789
452,Smartphone,1149.0,Electronics,2021-03-28,782.7106922,Tech Zone,17,19533
453,Dress,799.0,Clothing,2021-03-29,791.0654843,Apparel Section,16,12784
454,Novel,1599.0,Books,2021-03-30,758.8738282,Reading Corner,14,22386
455,Blanket,999.0,Home Goods,2021-03-31,1671.523786,Housewares,6,5994
456,Headphones,899.0,Electronics,2021-04-01,1556.698103,Tech Zone,9,8091
457,Headphones,799.0,Electronics,2021-04-02,1384.491325,Tech Zone,14,11186
458,Camera,699.0,Electronics,2021-04-03,1535.444932,Tech Zone,14,9786
459,Camera,899.0,Electronics,2021-04-04,654.1573464,Tech Zone,12,10788
460,Dress,799.0,Clothing,2021-04-05,1882.693975,Apparel Section,2,1598
461,Cushion,749.0,Home Goods,2021-04-06,288.0536709,Housewares,14,10486
462,Camera,999.0,Electronics,2021-04-07,672.1761054,Tech Zone,1,999
463,Cookbook,799.0,Books,2021-04-08,1257.163313,Reading Corner,19,15181
464,Jeans,799.0,Clothing,2021-04-09,1015.872224,Apparel Section,4,3196
465,History Book,899.0,Books,2021-04-10,1200.392543,Reading Corner,3,2697
466,Blanket,749.0,Home Goods,2021-04-11,1583.246893,Housewares,12,8988
467,Dress,799.0,Clothing,2021-04-12,575.0129066,Apparel Section,18,14382
468,Blanket,899.0,Home Goods,2021-04-13,175.5594391,Housewares,3,2697
469,Desk Lamp,799.0,Home Goods,2021-04-14,1267.423964,Housewares,15,11985
470,Desk Lamp,999.0,Home Goods,2021-04-15,1139.331386,Housewares,9,8991
471,Camera,999.0,Electronics,2021-04-16,288.4549137,Tech Zone,16,15984
472,Sweater,999.0,Clothing,2021-04-17,683.4651539,Apparel Section,12,11988
473,Novel,999.0,Books,2021-04-18,1389.270032,Reading Corner,17,16983
474,Smartphone,799.0,Electronics,2021-04-19,1226.043749,Tech Zone,19,15181
475,Dress,999.0,Clothing,2021-04-20,1077.009539,Apparel Section,10,9990
476,Headphones,999.0,Electronics,2021-04-21,438.8007023,Tech Zone,2,1998
477,T-shirt,999.0,Clothing,2021-04-22,1528.335027,Apparel Section,9,8991
478,Blanket,699.0,Home Goods,2021-04-23,879.0233683,Housewares,3,2097
479,Headphones,849.0,Electronics,2021-04-24,656.5039745,Tech Zone,13,11037
480,Smartphone,999.0,Electronics,2021-04-25,1341.760715,Tech Zone,11,10989
481,Desk Lamp,899.0,Home Goods,2021-04-26,1098.022747,Housewares,1,899
482,History Book,999.0,Books,2021-04-27,1162.247321,Reading Corner,9,8991
483,Smartphone,999.0,Electronics,2021-04-28,1646.122331,Tech Zone,2,1998
484,Novel,749.0,Books,2021-04-29,1433.615425,Reading Corner,3,2247
485,Cushion,999.0,Home Goods,2021-04-30,664.8356219,Housewares,8,7992
486,Smartphone,999.0,Electronics,2021-05-01,506.5542453,Tech Zone,2,1998
487,Desk Lamp,999.0,Home Goods,2021-05-02,1399.605136,Housewares,16,15984
488,Headphones,1199.0,Electronics,2021-05-03,1726.661959,Tech Zone,9,10791
489,Mirror,999.0,Home Goods,2021-05-04,349.2075222,Housewares,8,7992
490,T-shirt,899.0,Clothing,2021-05-05,808.8238771,Apparel Section,14,12586
491,Desk Lamp,999.0,Home Goods,2021-05-06,1055.147298,Housewares,15,14985
492,Jeans,999.0,Clothing,2021-05-07,1447.366894,Apparel Section,15,14985
493,Blanket,999.0,Home Goods,2021-05-08,272.4739998,Housewares,6,5994
494,Blanket,899.0,Home Goods,2021-05-09,829.4635525,Housewares,12,10788
495,Cookbook,849.0,Books,2021-05-10,1065.400481,Reading Corner,12,10188
496,Cushion,1099.0,Home Goods,2021-05-11,1068.366703,Housewares,19,20881
497,Camera,1299.0,Electronics,2021-05-12,1719.672258,Tech Zone,6,7794
498,Blanket,1299.0,Home Goods,2021-05-13,163.7775542,Housewares,10,12990
499,T-shirt,1099.0,Clothing,2021-05-14,230.213494,Apparel Section,15,16485
500,Cookbook,1299.0,Books,2021-05-15,1352.510688,Reading Corner,10,12990
501,Desk Lamp,1099.0,Home Goods,2021-05-16,532.7834852,Housewares,17,18683
502,Cushion,1299.0,Home Goods,2021-05-17,199.1014012,Housewares,7,9093
503,Mirror,999.0,Home Goods,2021-05-18,182.5029448,Housewares,9,8991
504,Headphones,1099.0,Electronics,2021-05-19,1584.104604,Tech Zone,5,5495
505,Dress,1099.0,Clothing,2021-05-20,1718.162047,Apparel Section,11,12089
506,Mirror,1099.0,Home Goods,2021-05-21,258.9758991,Housewares,5,5495
507,Headphones,1099.0,Electronics,2021-05-22,1458.173231,Tech Zone,4,4396
508,Sweater,999.0,Clothing,2021-05-23,288.6645907,Apparel Section,17,16983
509,Desk Lamp,999.0,Home Goods,2021-05-24,1091.170291,Housewares,2,1998
510,Cookbook,999.0,Books,2021-05-25,906.018558,Reading Corner,4,3996
511,Dress,999.0,Clothing,2021-05-26,644.4649,Apparel Section,18,17982
512,Cookbook,999.0,Books,2021-05-27,1605.171464,Reading Corner,10,9990
513,Computer,999.0,Electronics,2021-05-28,706.9949402,Tech Zone,2,1998
514,Blanket,999.0,Home Goods,2021-05-29,729.3530252,Housewares,4,3996
515,Sweater,999.0,Clothing,2021-05-30,467.8086031,Apparel Section,12,11988
516,Sweater,999.0,Clothing,2021-05-31,821.5686731,Apparel Section,16,15984
517,Dress,999.0,Clothing,2021-06-01,1241.793505,Apparel Section,5,4995
518,History Book,999.0,Books,2021-06-02,819.4551286,Reading Corner,12,11988
519,Cushion,999.0,Home Goods,2021-06-03,1471.111466,Housewares,5,4995
520,Novel,999.0,Books,2021-06-04,1217.894063,Reading Corner,19,18981
521,Cushion,999.0,Home Goods,2021-06-05,977.0634832,Housewares,19,18981
522,Science Textbook,999.0,Books,2021-06-06,266.7419946,Reading Corner,18,17982
523,Headphones,999.0,Electronics,2021-06-07,380.6260665,Tech Zone,14,13986
524,Cookbook,1299.0,Books,2021-06-08,1500.430768,Reading Corner,5,6495
525,Headphones,1299.0,Electronics,2021-06-09,946.8528428,Tech Zone,16,20784
526,Mirror,1299.0,Home Goods,2021-06-10,287.6622542,Housewares,2,2598
527,Blanket,999.0,Home Goods,2021-06-11,534.724726,Housewares,1,999
528,History Book,999.0,Books,2021-06-12,929.4513071,Reading Corner,1,999
529,Jeans,1299.0,Clothing,2021-06-13,1332.122181,Apparel Section,2,2598
530,Mirror,599.0,Home Goods,2021-06-14,388.4998283,Housewares,19,11381
531,Sweater,1299.0,Clothing,2021-06-15,1144.730994,Apparel Section,2,2598
532,Headphones,1299.0,Electronics,2021-06-16,1241.121108,Tech Zone,12,15588
533,Mirror,1299.0,Home Goods,2021-06-17,229.229646,Housewares,10,12990
534,Sweater,799.0,Clothing,2021-06-18,272.4010601,Apparel Section,15,11985
535,Jeans,1299.0,Clothing,2021-06-19,1735.186947,Apparel Section,13,16887
536,Sweater,599.0,Clothing,2021-06-20,255.774799,Apparel Section,14,8386
537,Computer,599.0,Electronics,2021-06-21,1137.103445,Tech Zone,14,8386
538,Desk Lamp,599.0,Home Goods,2021-06-22,1434.365738,Housewares,3,1797
539,Mirror,699.0,Home Goods,2021-06-23,739.9693386,Housewares,19,13281
540,Blanket,596.0,Home Goods,2021-06-24,722.196748,Housewares,15,8940
541,Science Textbook,799.0,Books,2021-06-25,1547.38163,Reading Corner,5,3995
542,Jeans,799.0,Clothing,2021-06-26,980.8679719,Apparel Section,15,11985
543,History Book,1299.0,Books,2021-06-27,250.7486069,Reading Corner,15,19485
544,T-shirt,1299.0,Clothing,2021-06-28,1185.357275,Apparel Section,4,5196
545,Headphones,1299.0,Electronics,2021-06-29,1726.391114,Tech Zone,2,2598
546,Desk Lamp,799.0,Home Goods,2021-06-30,1134.472925,Housewares,3,2397
547,Blanket,1299.0,Home Goods,2021-07-01,979.5153681,Housewares,15,19485
548,Sweater,717.0,Clothing,2021-07-02,1105.703801,Apparel Section,5,3585
549,Mirror,1299.0,Home Goods,2021-07-03,488.4717851,Housewares,7,9093
550,Jeans,599.0,Clothing,2021-07-04,1043.181555,Apparel Section,3,1797
551,T-shirt,799.0,Clothing,2021-07-05,178.0762515,Apparel Section,5,3995
552,Novel,799.0,Books,2021-07-06,845.172652,Reading Corner,6,4794
553,Science Textbook,1299.0,Books,2021-07-07,424.1240934,Reading Corner,15,19485
554,Desk Lamp,599.0,Home Goods,2021-07-08,929.0188055,Housewares,16,9584
555,Camera,799.0,Electronics,2021-07-09,992.9671749,Tech Zone,9,7191
556,Novel,1299.0,Books,2021-07-10,1040.251422,Reading Corner,8,10392
557,Science Textbook,1299.0,Books,2021-07-11,343.8616796,Reading Corner,15,19485
558,Smartphone,599.0,Electronics,2021-07-12,1337.185067,Tech Zone,5,2995
559,Cookbook,799.0,Books,2021-07-13,246.0697017,Reading Corner,14,11186
560,History Book,1299.0,Books,2021-07-14,1201.273569,Reading Corner,11,14289
561,Computer,1299.0,Electronics,2021-07-15,1416.365956,Tech Zone,13,16887
562,Computer,599.0,Electronics,2021-07-16,371.4599886,Tech Zone,7,4193
563,Headphones,1299.0,Electronics,2021-07-17,580.7514696,Tech Zone,8,10392
564,Camera,1899.0,Electronics,2021-07-18,778.143547,Tech Zone,3,5697
565,Cushion,1899.0,Home Goods,2021-07-19,216.1777006,Housewares,2,3798
566,T-shirt,1299.0,Clothing,2021-07-20,1326.320526,Apparel Section,5,6495
567,Computer,1299.0,Electronics,2021-07-21,171.129525,Tech Zone,4,5196
568,Mirror,1299.0,Home Goods,2021-07-22,1648.048355,Housewares,16,20784
569,Blanket,1299.0,Home Goods,2021-07-23,231.7146595,Housewares,13,16887
570,Novel,1299.0,Books,2021-07-24,777.0614585,Reading Corner,11,14289
571,Mirror,1899.0,Home Goods,2021-07-25,1257.642084,Housewares,17,32283
572,Blanket,1899.0,Home Goods,2021-07-26,945.0533658,Housewares,19,36081
573,Cushion,1299.0,Home Goods,2021-07-27,265.2752673,Housewares,16,20784
574,T-shirt,1299.0,Clothing,2021-07-28,359.7588424,Apparel Section,4,5196
575,T-shirt,1299.0,Clothing,2021-07-29,1514.018111,Apparel Section,19,24681
576,Smartphone,1299.0,Electronics,2021-07-30,712.9414738,Tech Zone,6,7794
577,Cushion,1299.0,Home Goods,2021-07-31,201.3343969,Housewares,17,22083
578,Dress,1299.0,Clothing,2021-08-01,116.8540873,Apparel Section,3,3897
579,Science Textbook,1299.0,Books,2021-08-02,182.7900146,Reading Corner,18,23382
580,Headphones,799.0,Electronics,2021-08-03,1763.868426,Tech Zone,5,3995
581,Cookbook,799.0,Books,2021-08-04,1530.071325,Reading Corner,14,11186
582,Dress,799.0,Clothing,2021-08-05,284.4441396,Apparel Section,13,10387
583,Science Textbook,699.0,Books,2021-08-06,1520.626842,Reading Corner,10,6990
584,Blanket,599.0,Home Goods,2021-08-07,1319.215931,Housewares,11,6589
585,Camera,799.0,Electronics,2021-08-08,296.5242163,Tech Zone,17,13583
586,Science Textbook,599.0,Books,2021-08-09,719.9156938,Reading Corner,3,1797
587,Sweater,1299.0,Clothing,2021-08-10,1230.43011,Apparel Section,10,12990
588,Headphones,1299.0,Electronics,2021-08-11,1729.802293,Tech Zone,12,15588
589,Dress,1299.0,Clothing,2021-08-12,1271.408667,Apparel Section,14,18186
590,Science Textbook,1299.0,Books,2021-08-13,911.0921817,Reading Corner,8,10392
591,Cushion,599.0,Home Goods,2021-08-14,1435.01242,Housewares,10,5990
592,Headphones,599.0,Electronics,2021-08-15,112.2245382,Tech Zone,3,1797
593,Headphones,1299.0,Electronics,2021-08-16,1483.066723,Tech Zone,16,20784
594,Mirror,1299.0,Home Goods,2021-08-17,1167.496653,Housewares,17,22083
595,Novel,1299.0,Books,2021-08-18,966.9545752,Reading Corner,8,10392
596,Novel,1299.0,Books,2021-08-19,1363.93691,Reading Corner,12,15588
597,Mirror,1299.0,Home Goods,2021-08-20,885.808132,Housewares,4,5196
598,Headphones,599.0,Electronics,2021-08-21,748.0274153,Tech Zone,1,599
599,Computer,599.0,Electronics,2021-08-22,209.60061,Tech Zone,16,9584
600,Cookbook,599.0,Books,2021-08-23,314.0325745,Reading Corner,19,11381
601,Computer,599.0,Electronics,2021-08-24,643.8710219,Tech Zone,18,10782
602,Jeans,1299.0,Clothing,2021-08-25,1592.283429,Apparel Section,7,9093
603,Computer,599.0,Electronics,2021-08-26,103.9261257,Tech Zone,5,2995
604,Desk Lamp,599.0,Home Goods,2021-08-27,923.896257,Housewares,5,2995
605,T-shirt,599.0,Clothing,2021-08-28,1736.142605,Apparel Section,7,4193
606,Mirror,599.0,Home Goods,2021-08-29,1099.677377,Housewares,15,8985
607,Desk Lamp,599.0,Home Goods,2021-08-30,1619.389341,Housewares,17,10183
608,T-shirt,1299.0,Clothing,2021-08-31,1563.685892,Apparel Section,12,15588
609,Headphones,599.0,Electronics,2021-09-01,596.9606484,Tech Zone,9,5391
